customer_id,gender,age,tenure_months,contract,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,churn
105843,Female,51.0,46,Two year,Fiber optic,Mailed check,Yes,92.93,4368.8,No
105844,Male,35.0,1,Month-to-month,No,Mailed check,Yes,91.61,80.47,Yes
105845,Female,37.0,23,Month-to-month,DSL,Mailed check,Yes,35.78,651.12,No
105846,Male,39.0,64,One year,No,Electronic check,No,34.92,2392.88,No
105847,Male,53.0,65,Two year,DSL,Bank transfer,Yes,96.95,6103.06,No
105848,Female,43.0,71,Month-to-month,DSL,Mailed check,Yes,101.36,7166.63,No
105849,Female,25.0,5,One year,Fiber optic,Electronic check,No,117.99,706.56,Yes
105850,Male,60.0,63,Month-to-month,DSL,Electronic check,No,54.68,3382.09,No
105851,Male,35.0,20,Month-to-month,Fiber optic,Electronic check,Yes,89.03,1723.17,Yes
105852,Female,33.0,1,One year,DSL,Electronic check,No,80.33,60.82,No
105853,Male,18.0,7,Month-to-month,Fiber optic,Mailed check,No,41.32,272.98,No
105854,Female,47.0,55,One year,DSL,Mailed check,No,75.93,4098.73,No
105855,Male,40.0,43,One year,DSL,Electronic check,Yes,75.47,3187.98,No
105856,Female,40.0,42,Two year,No,Electronic check,Yes,90.63,3903.19,No
105857,Male,34.0,64,Two year,Fiber optic,Mailed check,No,69.71,4413.63,No
105858,Male,32.0,7,Month-to-month,DSL,Electronic check,Yes,103.26,768.04,Yes
105859,Male,34.0,6,One year,Fiber optic,Credit card,No,86.01,433.91,No
105860,Female,45.0,68,One year,No,Mailed check,Yes,114.74,7926.92,No
105861,Female,47.0,44,Month-to-month,Fiber optic,Bank transfer,No,102.67,4601.87,No
105862,Female,36.0,56,One year,DSL,Electronic check,No,78.94,4412.57,No
105863,Female,51.0,38,One year,No,Credit card,Yes,42.45,1670.82,No
105864,Male,38.0,11,Month-to-month,Fiber optic,Mailed check,Yes,51.0,697.97,No
105865,Female,32.0,38,Month-to-month,DSL,Mailed check,No,112.02,4166.6,No
105866,Female,42.0,70,Month-to-month,DSL,Bank transfer,No,93.94,6480.77,No
105867,Female,21.0,9,Month-to-month,DSL,Electronic check,No,64.87,617.48,No
105868,Female,42.0,10,Two year,No,Credit card,No,61.58,499.45,No
105869,Female,19.0,25,Month-to-month,No,Electronic check,Yes,77.55,1799.05,No
105870,Female,26.0,33,One year,Fiber optic,Credit card,Yes,50.37,1517.92,No
105871,Female,18.0,46,One year,Fiber optic,Credit card,Yes,72.31,3339.62,No
105872,Male,37.0,12,Month-to-month,No,Mailed check,Yes,87.31,864.53,Yes
105873,Female,60.0,68,Month-to-month,Fiber optic,Credit card,Yes,102.66,6944.58,No
105874,Male,37.0,11,Month-to-month,Fiber optic,Electronic check,Yes,74.8,514.07,Yes
105875,Female,47.0,15,Month-to-month,No,Bank transfer,Yes,112.01,1719.56,Yes
105876,Male,70.0,70,Month-to-month,DSL,Electronic check,Yes,98.12,6913.84,No
105877,Female,44.0,28,Month-to-month,DSL,Electronic check,Yes,52.78,1458.72,No
105878,Male,29.0,42,One year,Fiber optic,Mailed check,No,52.1,2294.55,No
105879,Female,31.0,32,One year,Fiber optic,Mailed check,Yes,98.86,3235.11,No
105880,Male,39.0,19,Month-to-month,DSL,Bank transfer,Yes,60.75,1083.02,Yes
105881,Male,31.0,37,Month-to-month,DSL,Electronic check,Yes,56.0,1993.03,Yes
105882,Female,32.0,56,Two year,Fiber optic,Mailed check,Yes,89.57,5095.45,No
105883,Female,52.0,1,Month-to-month,Fiber optic,Electronic check,No,101.98,163.61,Yes
105884,Male,52.0,64,One year,No,Bank transfer,Yes,91.8,5850.99,No
105885,Male,18.0,14,Month-to-month,No,Electronic check,No,73.38,868.96,No
105886,Female,28.0,67,Two year,Fiber optic,Mailed check,No,32.0,2227.63,No
105887,Female,33.0,70,Month-to-month,Fiber optic,Credit card,Yes,107.86,7556.21,No
105888,Male,47.0,68,Month-to-month,Fiber optic,Credit card,Yes,63.85,4336.58,No
105889,Female,54.0,47,One year,DSL,Mailed check,No,79.71,3490.85,Yes
105890,Male,74.0,66,Month-to-month,Fiber optic,Electronic check,Yes,80.95,5390.65,Yes
105891,Female,33.0,62,One year,Fiber optic,Mailed check,No,140.1,8680.71,No
105892,Male,34.0,47,Month-to-month,No,Mailed check,Yes,123.45,5753.54,Yes
105893,Male,47.0,65,Month-to-month,No,Electronic check,Yes,60.51,3857.86,No
105894,Male,30.0,25,Month-to-month,DSL,Credit card,No,38.38,969.48,No
105895,Female,37.0,61,One year,No,Electronic check,Yes,40.34,2502.86,No
105896,Female,34.0,67,Two year,Fiber optic,Mailed check,Yes,90.79,6048.54,No
105897,Male,18.0,46,Month-to-month,DSL,Mailed check,Yes,58.51,2741.8,No
105898,Female,41.0,9,Two year,Fiber optic,Credit card,No,56.22,402.27,No
105899,Female,37.0,16,Two year,No,Bank transfer,Yes,58.91,883.85,No
105900,Female,56.0,13,Month-to-month,Fiber optic,Electronic check,No,95.28,1300.4,Yes
105901,Female,39.0,39,Month-to-month,Fiber optic,Bank transfer,Yes,82.04,3163.16,Yes
105902,Male,23.0,32,Month-to-month,Fiber optic,Credit card,Yes,71.94,2456.59,No
105903,Male,36.0,60,Month-to-month,Fiber optic,Bank transfer,Yes,75.08,4529.72,No
105904,Female,18.0,21,One year,Fiber optic,Electronic check,Yes,79.95,1573.83,Yes
105905,Male,23.0,12,Month-to-month,Fiber optic,Mailed check,Yes,89.57,933.63,No
105906,Male,47.0,45,Month-to-month,No,Credit card,Yes,79.03,,No
105907,Male,36.0,11,One year,Fiber optic,Electronic check,Yes,42.79,416.05,No
105908,Female,51.0,66,Month-to-month,DSL,Mailed check,Yes,76.17,5109.73,No
105909,Female,18.0,6,Two year,Fiber optic,Bank transfer,Yes,74.95,401.08,No
105910,Female,36.0,36,One year,Fiber optic,Bank transfer,Yes,58.66,2133.54,No
105911,Male,33.0,69,Month-to-month,Fiber optic,Electronic check,Yes,74.68,5122.73,No
105912,Male,51.0,40,Month-to-month,Fiber optic,Electronic check,Yes,112.9,4538.99,No
105913,Female,48.0,59,Month-to-month,DSL,Mailed check,No,92.22,5506.62,No
105914,Male,47.0,31,Two year,Fiber optic,Electronic check,Yes,86.43,2681.05,No
105915,Female,59.0,55,Month-to-month,No,Electronic check,No,49.57,2785.84,No
105916,Male,34.0,51,Two year,Fiber optic,Mailed check,Yes,50.01,2397.63,No
105917,Male,56.0,37,Two year,Fiber optic,Electronic check,No,60.45,2274.06,Yes
105918,Male,25.0,8,Month-to-month,Fiber optic,Mailed check,Yes,84.31,676.55,No
105919,Female,,70,One year,Fiber optic,Credit card,Yes,84.83,5914.51,No
105920,Female,49.0,4,One year,Fiber optic,Mailed check,Yes,67.72,55.68,Yes
105921,Male,19.0,26,Month-to-month,Fiber optic,Electronic check,No,105.95,2604.52,No
105922,Female,46.0,47,Two year,Fiber optic,Electronic check,No,93.61,4420.13,No
105923,Female,40.0,56,Month-to-month,Fiber optic,Mailed check,No,32.0,1823.82,No
105924,Female,53.0,39,Two year,Fiber optic,Mailed check,Yes,86.73,3419.31,No
105925,Female,38.0,29,One year,Fiber optic,Credit card,Yes,102.89,2983.16,No
105926,Male,40.0,30,Month-to-month,DSL,Bank transfer,No,77.06,2203.93,No
105927,Female,46.0,71,Month-to-month,Fiber optic,Mailed check,Yes,98.54,6903.82,Yes
105928,Female,30.0,25,Month-to-month,Fiber optic,Mailed check,Yes,77.41,1745.43,No
105929,Male,30.0,62,Month-to-month,DSL,Mailed check,No,70.37,4374.16,Yes
105930,Male,45.0,4,One year,DSL,Electronic check,Yes,70.89,455.07,No
105931,Female,39.0,48,Month-to-month,Fiber optic,Mailed check,Yes,88.6,4244.53,No
105932,Female,34.0,50,Two year,Fiber optic,Electronic check,No,69.52,3407.58,No
105933,Male,38.0,49,Month-to-month,Fiber optic,Mailed check,No,111.31,5456.5,Yes
105934,Male,60.0,31,Month-to-month,Fiber optic,Mailed check,Yes,119.57,3694.46,No
105935,Female,33.0,50,Month-to-month,No,Credit card,No,58.72,2779.73,No
105936,Male,33.0,33,Month-to-month,DSL,Electronic check,No,42.78,1434.61,No
105937,Male,18.0,43,One year,Fiber optic,Credit card,Yes,50.37,2156.14,No
105938,Female,38.0,65,Month-to-month,Fiber optic,Mailed check,No,94.12,6102.45,Yes
105939,Female,48.0,49,One year,DSL,Bank transfer,No,86.7,4427.25,No
105940,Male,50.0,54,Month-to-month,No,Bank transfer,No,82.23,4431.31,No
105941,Male,40.0,70,Month-to-month,No,Credit card,Yes,84.38,6070.63,No
105942,Male,51.0,16,Month-to-month,DSL,Bank transfer,Yes,57.79,850.2,No
105943,Male,49.0,43,Month-to-month,DSL,Electronic check,Yes,22.25,820.84,Yes
105944,Female,53.0,48,Month-to-month,No,Mailed check,Yes,59.57,2786.47,No
105945,Male,52.0,51,One year,DSL,Credit card,Yes,113.35,5886.45,Yes
105946,Male,59.0,10,Month-to-month,No,Mailed check,Yes,78.62,717.93,No
105947,Male,37.0,55,Month-to-month,DSL,Credit card,Yes,82.61,4415.2,No
105948,Female,22.0,14,Month-to-month,Fiber optic,Credit card,Yes,106.62,1523.3,Yes
105949,Female,48.0,30,Month-to-month,DSL,Electronic check,No,51.0,1495.49,No
105950,Female,49.0,52,Two year,Fiber optic,Credit card,Yes,89.59,4710.38,No
105951,Male,59.0,19,Two year,DSL,Electronic check,Yes,84.81,1550.95,Yes
105952,Female,56.0,10,One year,Fiber optic,Electronic check,Yes,60.69,523.8,No
105953,Male,64.0,49,Month-to-month,No,Bank transfer,No,81.1,4123.24,No
105954,Female,47.0,21,Month-to-month,DSL,Credit card,Yes,104.38,2117.04,No
105955,Female,42.0,60,Month-to-month,Fiber optic,Mailed check,Yes,73.98,4363.61,No
105956,Female,21.0,65,Two year,DSL,Electronic check,Yes,28.94,1922.65,No
105957,Male,43.0,26,Month-to-month,Fiber optic,Bank transfer,Yes,88.31,2045.26,No
105958,Female,32.0,54,Month-to-month,DSL,Bank transfer,No,55.59,3067.81,No
105959,Female,42.0,17,One year,Fiber optic,Bank transfer,Yes,88.53,1665.97,Yes
105960,Female,40.0,67,One year,Fiber optic,Electronic check,Yes,62.95,4295.52,No
105961,Male,45.0,18,Month-to-month,No,Electronic check,Yes,73.52,1229.66,No
105962,Female,38.0,64,Month-to-month,No,Mailed check,No,102.68,6506.42,No
105963,Female,51.0,57,Two year,DSL,Electronic check,Yes,71.3,4069.89,No
105964,Male,18.0,23,Month-to-month,DSL,Credit card,Yes,30.77,740.57,No
105965,Female,41.0,60,Two year,DSL,Electronic check,Yes,81.39,5028.66,No
105966,Male,55.0,46,Month-to-month,Fiber optic,Mailed check,Yes,84.5,4028.2,No
105967,Female,63.0,49,Two year,DSL,Credit card,Yes,77.33,3769.8,Yes
105968,Female,49.0,28,Two year,Fiber optic,Mailed check,Yes,108.33,2985.42,No
105969,Male,61.0,17,Month-to-month,No,Bank transfer,No,58.87,930.44,No
105970,Male,41.0,51,One year,DSL,Electronic check,Yes,64.8,3362.8,No
105971,Female,39.0,4,Month-to-month,DSL,Mailed check,Yes,46.26,282.23,No
105972,Male,46.0,26,Month-to-month,Fiber optic,Bank transfer,Yes,88.83,2315.72,Yes
105973,Male,39.0,11,Month-to-month,Fiber optic,Credit card,No,88.18,969.87,Yes
105974,Male,29.0,1,One year,Fiber optic,Bank transfer,Yes,77.51,267.69,No
105975,Female,32.0,1,Month-to-month,DSL,Electronic check,Yes,90.68,151.88,Yes
105976,Female,25.0,7,Month-to-month,No,Electronic check,No,46.08,137.8,No
105977,Female,46.0,68,Two year,Fiber optic,Credit card,Yes,87.17,5924.48,No
105978,Male,39.0,56,Two year,DSL,Mailed check,No,87.03,4891.81,No
105979,Male,34.0,72,Month-to-month,DSL,Electronic check,No,58.45,4184.15,No
105980,Female,32.0,7,Month-to-month,Fiber optic,Mailed check,No,49.66,461.18,No
105981,Female,46.0,72,Month-to-month,DSL,Electronic check,Yes,29.62,2102.96,No
105982,Female,49.0,44,Month-to-month,No,Electronic check,Yes,75.88,3250.1,No
105983,Female,24.0,58,Two year,Fiber optic,Credit card,No,126.35,7264.38,No
105984,Female,22.0,62,Two year,No,Mailed check,Yes,56.76,3579.82,No
105985,Male,51.0,19,Month-to-month,Fiber optic,Electronic check,Yes,95.28,,Yes
105986,Male,21.0,54,Month-to-month,No,Credit card,Yes,20.0,1035.63,No
105987,Female,46.0,47,Month-to-month,Fiber optic,Credit card,Yes,93.33,4462.76,Yes
105988,Female,60.0,30,Month-to-month,Fiber optic,Credit card,Yes,56.79,1581.27,No
105989,Female,60.0,36,Month-to-month,DSL,Bank transfer,Yes,62.17,2144.77,No
105990,Female,49.0,16,Month-to-month,Fiber optic,Credit card,Yes,85.97,1222.96,No
105991,Male,48.0,14,Month-to-month,Fiber optic,Electronic check,No,42.48,514.12,No
105992,Male,68.0,67,Month-to-month,Fiber optic,Credit card,Yes,162.0,10806.98,Yes
105993,Female,18.0,53,Two year,Fiber optic,Electronic check,Yes,68.87,3628.76,No
105994,Female,33.0,41,One year,DSL,Electronic check,Yes,87.18,3491.87,No
105995,Male,50.0,50,Month-to-month,Fiber optic,Electronic check,No,121.32,6031.6,Yes
105996,Male,35.0,30,Month-to-month,DSL,Electronic check,No,79.33,2468.07,No
105997,Female,55.0,18,Two year,Fiber optic,Bank transfer,Yes,53.31,989.63,No
105998,Female,38.0,68,Month-to-month,Fiber optic,Credit card,No,86.57,6078.86,No
105999,Female,41.0,72,Two year,No,Electronic check,Yes,26.06,1815.75,Yes
106000,Male,35.0,16,Month-to-month,Fiber optic,Credit card,Yes,75.73,1171.25,No
106001,Female,32.0,58,Two year,No,Bank transfer,Yes,113.92,6621.24,No
106002,Female,32.0,32,Month-to-month,No,Electronic check,No,36.72,1128.74,No
106003,Female,43.0,51,Two year,DSL,Bank transfer,No,51.4,2619.01,No
106004,Female,29.0,8,Month-to-month,Fiber optic,Electronic check,Yes,130.34,870.13,Yes
106005,Male,51.0,35,Two year,DSL,Electronic check,Yes,67.64,2334.04,No
106006,Male,47.0,9,One year,No,Mailed check,Yes,49.66,525.94,No
106007,Male,53.0,59,Month-to-month,Fiber optic,,Yes,93.73,5701.4,Yes
106008,Female,24.0,29,One year,DSL,Electronic check,Yes,60.28,1878.51,No
106009,Male,18.0,19,Month-to-month,DSL,Electronic check,No,20.0,,No
106010,Male,39.0,51,Month-to-month,Fiber optic,Mailed check,No,49.99,2592.8,No
106011,Male,75.0,69,Month-to-month,DSL,Bank transfer,Yes,123.42,8545.73,No
106012,Female,55.0,25,One year,Fiber optic,Credit card,No,92.2,2255.11,No
106013,Female,32.0,52,Two year,No,Mailed check,Yes,108.59,5560.36,No
106014,Female,45.0,50,Month-to-month,DSL,Credit card,Yes,46.27,2335.85,No
106015,Female,48.0,36,One year,Fiber optic,Bank transfer,Yes,82.62,2964.41,No
106016,Male,21.0,58,Two year,Fiber optic,Electronic check,No,79.78,4702.78,No
106017,Male,57.0,10,One year,DSL,Mailed check,Yes,58.32,368.95,No
106018,Male,37.0,64,Month-to-month,DSL,Electronic check,Yes,77.26,4929.02,No
106019,Female,38.0,30,Month-to-month,DSL,Bank transfer,Yes,44.13,1432.73,No
106020,Female,39.0,4,Month-to-month,No,Electronic check,No,102.24,460.84,Yes
106021,Male,54.0,72,Month-to-month,Fiber optic,Electronic check,Yes,95.68,6800.49,No
106022,Male,29.0,56,Month-to-month,Fiber optic,Credit card,Yes,79.65,4342.59,No
106023,Male,18.0,59,One year,No,Credit card,No,75.33,,No
106024,Female,43.0,11,One year,DSL,Mailed check,Yes,64.44,779.51,No
106025,Male,18.0,55,One year,DSL,Bank transfer,Yes,28.91,1636.52,No
106026,Female,35.0,51,Month-to-month,DSL,Credit card,Yes,47.23,2419.12,No
106027,Male,54.0,65,Month-to-month,Fiber optic,Electronic check,Yes,79.5,5225.28,No
106028,Female,47.0,27,One year,Fiber optic,Bank transfer,No,75.18,2053.03,No
106029,Female,53.0,67,Month-to-month,Fiber optic,Electronic check,No,100.19,6766.67,No
106030,Male,47.0,51,Two year,DSL,Credit card,Yes,86.01,4470.88,No
106031,Female,70.0,19,Month-to-month,Fiber optic,Electronic check,Yes,70.0,1289.96,Yes
106032,Female,31.0,16,Month-to-month,Fiber optic,Bank transfer,Yes,60.08,881.56,No
106033,Female,44.0,66,One year,Fiber optic,Electronic check,Yes,102.87,6855.02,No
106034,Female,33.0,47,One year,DSL,Mailed check,Yes,76.73,3560.34,No
106035,Male,,9,Month-to-month,Fiber optic,Credit card,No,68.46,440.96,Yes
106036,Male,38.0,10,One year,DSL,Electronic check,Yes,43.45,562.96,Yes
106037,Female,61.0,60,Month-to-month,DSL,Credit card,Yes,55.1,3328.86,No
106038,Male,32.0,13,Month-to-month,Fiber optic,Electronic check,Yes,93.8,1238.25,Yes
106039,Male,57.0,16,Month-to-month,Fiber optic,Mailed check,No,126.17,2002.08,No
106040,Male,47.0,45,One year,Fiber optic,Bank transfer,Yes,78.7,3616.85,No
106041,Male,39.0,63,One year,DSL,Electronic check,No,51.18,3108.85,No
106042,Male,46.0,25,Month-to-month,DSL,Bank transfer,Yes,125.93,3148.57,No
106043,Male,42.0,48,One year,Fiber optic,Mailed check,Yes,74.7,3611.0,No
106044,Female,44.0,51,One year,Fiber optic,Mailed check,Yes,64.15,3321.24,No
106045,Female,36.0,44,Month-to-month,Fiber optic,Bank transfer,No,73.82,3094.31,Yes
106046,Male,30.0,50,Month-to-month,Fiber optic,Mailed check,Yes,72.57,3681.95,No
106047,Male,35.0,17,Month-to-month,DSL,Electronic check,Yes,103.76,1726.24,No
106048,Female,18.0,45,Month-to-month,Fiber optic,Electronic check,No,42.16,1838.56,No
106049,Male,50.0,1,Two year,No,Credit card,Yes,86.86,20.0,No
106050,Male,23.0,53,Two year,DSL,Mailed check,Yes,71.73,4002.62,No
106051,Male,36.0,58,Month-to-month,Fiber optic,Electronic check,Yes,70.08,4053.11,No
106052,Male,47.0,58,Month-to-month,DSL,Electronic check,Yes,63.6,3710.91,No
106053,Male,50.0,3,Month-to-month,DSL,Bank transfer,No,65.73,102.53,No
106054,Male,18.0,66,Month-to-month,Fiber optic,Mailed check,Yes,86.2,5551.56,Yes
106055,Female,38.0,32,Month-to-month,Fiber optic,Electronic check,Yes,72.72,2400.36,Yes
106056,Female,45.0,6,Month-to-month,DSL,Credit card,Yes,70.36,300.66,No
106057,Male,40.0,39,Month-to-month,Fiber optic,Credit card,No,64.57,2635.55,No
106058,Female,56.0,42,Month-to-month,DSL,Credit card,Yes,126.55,5477.15,No
106059,Female,28.0,29,Month-to-month,Fiber optic,Mailed check,Yes,109.23,3097.88,Yes
106060,Male,18.0,54,Month-to-month,Fiber optic,Electronic check,No,96.21,5153.83,No
106061,Male,50.0,40,Month-to-month,DSL,Electronic check,No,60.9,2207.12,No
106062,Female,32.0,16,Month-to-month,Fiber optic,Electronic check,Yes,104.54,1515.77,No
106063,Male,18.0,45,Month-to-month,Fiber optic,Bank transfer,Yes,91.48,4173.47,No
106064,Male,37.0,19,Month-to-month,No,Electronic check,No,74.98,1537.53,Yes
106065,Male,55.0,9,Two year,DSL,Mailed check,Yes,58.67,457.67,No
106066,Male,23.0,20,Month-to-month,Fiber optic,Mailed check,No,90.86,1760.46,Yes
106067,Male,69.0,66,One year,DSL,Bank transfer,Yes,114.09,7387.63,No
106068,Male,28.0,42,Month-to-month,DSL,Electronic check,Yes,74.02,3007.12,No
106069,Male,40.0,23,Month-to-month,DSL,Credit card,Yes,65.41,1624.01,No
106070,Female,23.0,27,Month-to-month,Fiber optic,Mailed check,Yes,86.48,2362.86,No
106071,Male,40.0,62,One year,DSL,Mailed check,Yes,73.09,4370.02,No
106072,Female,37.0,48,Two year,No,Credit card,Yes,58.32,2850.34,No
106073,Female,20.0,56,Month-to-month,Fiber optic,Electronic check,No,65.47,3879.73,No
106074,Female,75.0,44,Month-to-month,No,Credit card,Yes,91.83,4005.06,No
106075,Female,33.0,72,One year,DSL,Credit card,Yes,102.13,7293.39,No
106076,Male,33.0,48,Month-to-month,DSL,Credit card,Yes,128.65,,Yes
106077,Male,52.0,29,Month-to-month,Fiber optic,Mailed check,Yes,95.46,2858.92,Yes
106078,Male,63.0,19,Two year,Fiber optic,Electronic check,Yes,86.92,1725.42,No
106079,Female,54.0,4,Month-to-month,Fiber optic,Electronic check,Yes,106.54,397.62,Yes
106080,Female,23.0,56,Month-to-month,Fiber optic,Bank transfer,Yes,61.3,3394.95,No
106081,Female,42.0,68,Month-to-month,Fiber optic,Electronic check,No,100.06,6648.89,No
106082,Male,18.0,48,Month-to-month,No,Electronic check,Yes,97.97,4591.88,Yes
106083,Male,51.0,36,Two year,DSL,Credit card,No,97.61,3546.42,No
106084,Female,18.0,10,Month-to-month,Fiber optic,Mailed check,Yes,125.68,1208.69,Yes
106085,Female,29.0,47,Month-to-month,Fiber optic,Electronic check,Yes,69.04,3267.06,No
106086,Female,39.0,15,Month-to-month,Fiber optic,Bank transfer,Yes,71.69,1053.87,Yes
106087,Male,45.0,45,Month-to-month,Fiber optic,Electronic check,Yes,78.62,3543.46,No
106088,Male,,22,Month-to-month,Fiber optic,Mailed check,No,56.11,1236.17,No
106089,Male,59.0,63,Month-to-month,No,Electronic check,No,85.46,5451.13,Yes
106090,Female,48.0,68,Month-to-month,DSL,Mailed check,No,88.88,6120.22,No
106091,Male,47.0,17,Month-to-month,DSL,Electronic check,No,86.04,1461.13,Yes
106092,Female,23.0,24,One year,DSL,Bank transfer,No,75.73,1799.14,No
106093,Male,61.0,67,Month-to-month,DSL,Electronic check,Yes,97.15,6505.82,No
106094,Male,29.0,2,Two year,Fiber optic,Electronic check,Yes,98.38,126.2,No
106095,Male,62.0,38,Month-to-month,Fiber optic,Credit card,Yes,68.94,2717.48,Yes
106096,Female,65.0,11,Month-to-month,Fiber optic,Credit card,No,32.0,301.41,No
106097,Female,46.0,32,Two year,No,Mailed check,No,63.73,2024.97,No
106098,Female,52.0,3,Two year,No,Credit card,No,72.98,234.8,No
106099,Female,18.0,11,Month-to-month,Fiber optic,Electronic check,No,85.18,964.88,Yes
106100,Male,36.0,30,Month-to-month,Fiber optic,Mailed check,No,79.52,2409.8,Yes
106101,Male,53.0,5,Two year,DSL,Credit card,Yes,58.58,280.6,No
106102,Female,51.0,58,Month-to-month,Fiber optic,Mailed check,Yes,62.83,3792.17,No
106103,Male,23.0,42,Month-to-month,Fiber optic,Electronic check,No,58.18,2450.34,No
106104,Male,,33,Month-to-month,DSL,Credit card,Yes,82.87,2712.1,No
106105,Female,18.0,35,Two year,Fiber optic,Electronic check,Yes,111.21,4054.13,No
106106,Female,44.0,61,One year,Fiber optic,Electronic check,Yes,52.72,3145.92,No
106107,Male,18.0,61,Month-to-month,DSL,Bank transfer,Yes,70.47,4460.21,No
106108,Female,54.0,4,Two year,Fiber optic,Electronic check,No,103.72,235.29,Yes
106109,Female,54.0,50,Month-to-month,Fiber optic,Electronic check,No,79.28,3927.85,No
106110,Female,33.0,34,One year,DSL,Electronic check,Yes,89.9,2906.33,No
106111,Female,46.0,57,Month-to-month,DSL,Mailed check,Yes,98.96,5518.13,No
106112,Male,36.0,57,One year,DSL,Mailed check,Yes,81.86,4706.78,No
106113,Male,42.0,51,Month-to-month,Fiber optic,Bank transfer,Yes,71.61,3677.81,No
106114,Female,24.0,49,Month-to-month,Fiber optic,Mailed check,Yes,116.88,5672.37,Yes
106115,Male,47.0,16,Month-to-month,DSL,Bank transfer,Yes,65.31,1191.99,No
106116,Male,18.0,62,Two year,Fiber optic,Electronic check,Yes,77.31,4895.31,No
106117,Female,18.0,51,Month-to-month,Fiber optic,Electronic check,Yes,96.87,4935.73,Yes
106118,Male,37.0,20,Month-to-month,Fiber optic,Credit card,Yes,76.46,1366.43,No
106119,Female,36.0,17,Month-to-month,No,Mailed check,No,66.4,1215.1,Yes
106120,Male,43.0,37,One year,Fiber optic,Electronic check,Yes,74.66,2718.98,No
106121,Male,31.0,25,One year,DSL,Credit card,Yes,67.48,1713.3,No
106122,Female,64.0,49,Month-to-month,Fiber optic,Mailed check,No,88.92,4428.87,No
106123,Female,41.0,30,Month-to-month,DSL,Mailed check,Yes,22.68,644.29,No
106124,Male,42.0,13,One year,Fiber optic,Electronic check,No,81.55,1175.24,Yes
106125,Male,42.0,29,Month-to-month,No,Bank transfer,Yes,27.88,774.36,Yes
106126,Male,52.0,59,Month-to-month,Fiber optic,Electronic check,Yes,73.84,4405.05,Yes
106127,Male,46.0,60,Month-to-month,DSL,Bank transfer,Yes,80.45,4894.96,No
106128,Female,45.0,23,Month-to-month,DSL,Bank transfer,No,63.81,1549.74,No
106129,Male,49.0,58,Two year,No,Bank transfer,No,89.57,5352.04,No
106130,Male,18.0,7,One year,DSL,Electronic check,Yes,80.69,490.83,No
106131,Male,18.0,71,Month-to-month,No,Electronic check,No,20.0,1318.05,No
106132,Male,38.0,56,Two year,DSL,Credit card,Yes,101.95,5680.27,No
106133,Female,36.0,3,Month-to-month,Fiber optic,Credit card,Yes,90.24,544.65,Yes
106134,Male,47.0,51,Two year,DSL,Electronic check,Yes,57.77,3067.82,No
106135,Female,39.0,36,Month-to-month,DSL,Electronic check,Yes,60.26,2119.85,Yes
106136,Male,47.0,64,Two year,DSL,Bank transfer,Yes,20.0,1248.71,No
106137,Male,23.0,18,Two year,DSL,Credit card,Yes,77.44,1392.56,No
106138,Female,39.0,65,Two year,DSL,Credit card,Yes,88.28,5762.77,No
106139,Male,22.0,63,Month-to-month,DSL,Bank transfer,Yes,55.0,3522.71,No
106140,Male,44.0,21,Two year,Fiber optic,Electronic check,Yes,61.38,1350.44,No
106141,Male,18.0,32,One year,Fiber optic,Bank transfer,Yes,87.51,2908.02,No
106142,Male,44.0,47,Month-to-month,DSL,Credit card,Yes,101.87,4968.15,Yes
106143,Female,20.0,18,Month-to-month,Fiber optic,Electronic check,Yes,111.27,1990.84,Yes
106144,Female,34.0,72,One year,Fiber optic,Mailed check,Yes,104.72,7520.61,No
106145,Male,51.0,14,Two year,No,Electronic check,Yes,122.5,1682.22,Yes
106146,Female,42.0,18,One year,Fiber optic,Electronic check,Yes,107.11,1903.06,Yes
106147,Female,18.0,37,Month-to-month,Fiber optic,Credit card,Yes,112.92,4211.24,Yes
106148,Female,30.0,35,One year,No,Electronic check,Yes,74.18,2653.5,No
106149,Male,19.0,4,Month-to-month,No,Bank transfer,Yes,63.33,408.68,No
106150,Female,18.0,66,Month-to-month,No,Electronic check,Yes,100.37,6560.61,Yes
106151,Male,41.0,18,One year,Fiber optic,Electronic check,Yes,59.47,1102.74,No
106152,Female,46.0,8,One year,Fiber optic,Mailed check,Yes,94.59,681.06,Yes
106153,Female,45.0,38,One year,No,Electronic check,No,56.8,2194.84,No
106154,Male,47.0,67,Month-to-month,Fiber optic,Bank transfer,Yes,92.48,6436.69,No
106155,Male,39.0,1,Month-to-month,DSL,Electronic check,Yes,78.7,66.39,Yes
106156,Female,35.0,36,One year,No,Bank transfer,No,76.07,2959.24,No
106157,Male,25.0,66,Month-to-month,No,Credit card,Yes,71.56,4647.63,No
106158,Female,33.0,65,Two year,DSL,Mailed check,Yes,85.31,5503.72,No
106159,Female,22.0,13,Two year,DSL,Electronic check,Yes,89.32,1130.32,Yes
106160,Male,28.0,45,Two year,No,Credit card,No,37.03,1682.09,No
106161,Male,40.0,61,Two year,DSL,Electronic check,Yes,70.87,4309.2,Yes
106162,Male,37.0,49,Month-to-month,Fiber optic,Electronic check,Yes,73.55,3672.71,Yes
106163,Male,75.0,48,Month-to-month,DSL,Credit card,Yes,76.85,3441.51,No
106164,Male,22.0,56,Two year,DSL,Electronic check,Yes,61.6,3361.41,No
